"TLA NAME","CRASH ROAD","CRASH DIST","CRASH DIRN","INTSN","SIDE ROAD","CRASH ID","CRASH DATE","CRASH DOW","CRASH TIME","MVMT","VEHICLES","CAUSES","OBJECTS STRUCK","ROAD CURVE","ROAD WET","LIGHT","WTHRa","JUNC TYPE","TRAF CTRL","ROAD MARK","SPD LIM","CRASH FATAL CNT","CRASH SEV CNT","CRASH MIN CNT","PERS AGE1","PERS AGE2","EASTING","NORTHING"
"Marlborough District","1S/0/1.921","180","S"," ","ANGLE ST","201434024","13/04/2014","Sun","2139","MC","CS1C","353B 372B ","","R","W","DO","L "," ","N","C","050","0","0","0","","","1683346","5427261",
"Marlborough District","1S/0/5.721","100","S"," ","LINDENS ROAD","201431426","06/03/2014","Thu","1000","CB","CS1","358A ","V","R","D","ON","F "," ","N","C","100","0","0","0","","","1681193","5424374",
"Marlborough District","1S/0/13.455","5000","N"," ","BUSH ROAD","201431922","15/02/2014","Sat","1213","DA","4N1T4","668A 197B ","","E","D","BN","F "," ","N","C","100","0","0","0","","","1679532","5417249",
"Marlborough District","1S/18/0.783",""," ","I","BUSH ROAD","201411072","30/01/2014","Thu","1839","BC","VS1T","121A ","","E","D","TF","F ","T","G","C","080","0","0","1","","","1680218","5413315",
"Marlborough District","1S/18/1.12",""," ","I","HUNTER ROAD","201432886","14/03/2014","Fri","1700","KB","4N1V","302B ","","E","D","B ","F ","T","G","P","080","0","0","0","","","1680406","5413040",
"Marlborough District","1S/18/2.92","1800","S"," ","HUNTER ROAD","201410754","02/04/2014","Wed","0300","CB","CS1","116A 137A 198A 817 ","","R","D","DN","F "," ","N","N","080","0","0","1","","","1680556","5411296",
"Marlborough District","1S/18/5.926",""," ","I","MILLS AND FORD ROAD EAST","201432103","10/03/2014","Mon","1100","JA","4N14","302B 350B ","","E","D","B ","F ","T","G","R","100","0","0","0","","","1680332","5408304",
"Marlborough District","1S/18/6.069",""," ","I","VICKERMAN ST","201435782","16/05/2014","Fri","1835","EC","CS1","912 ","W","R","D","DO","F ","T","G","C","100","0","0","0","","","1680333","5408161",
"Marlborough District","1S/18/6.845",""," ","I","STACES ROAD","201432139","20/01/2014","Mon","1140","LB","CN1V","113B 303B 375B ","","E","D","B ","F ","T","G","C","100","0","0","0","","","1680592","5407444",
"Marlborough District","1S/18/7.021","10","S"," ","FELL ST","201431916","15/02/2014","Sat","1325","GA","CN1V","181A 923 ","","M","D","BF","F ","D","G","C","100","0","0","0","","","1680616","5407270",
"Marlborough District","1S/18/7.163",""," ","I","NOLANS ROAD","201435147","02/04/2014","Wed","1340","GE","CS1V","112A 150A 331A ","","R","D","B ","F ","T","N","C","100","0","0","0","","","1680604","5407128",
"Marlborough District","1S/18/8.146",""," ","I","ROWLEY CRESCENT","201434598","13/03/2014","Thu","1420","JA","TN1C","302B 375B ","","E","D","BN","F ","T","G","C","100","0","0","0","","","1680511","5406150",
"Marlborough District","1S/18/9.443",""," ","I","BUDGE ST","201410716","13/03/2014","Thu","1846","LB","VN1V","303B 375B ","","R","D","B ","F ","X","G","R","050","0","0","1","","","1680168","5404923",
"Marlborough District","1S/18/9.589",""," ","I","FARMAR ST","201434269","26/02/2014","Wed","1145","MC","VN1C","370B 372B 404B ","","R","D","B ","F ","T","N","C","050","0","0","0","","","1680136","5404781",
"Marlborough District","1S/18/9.967",""," ","I","DILLONS POINT ROAD","201438135","18/05/2014","Sun","1610","HA","CN1C","302A ","","E","D","BF","F ","R","G","C","050","0","0","0","","","1680061","5404411",
"Marlborough District","1S/18/9.967",""," ","I","NELSON ST","201432244","21/02/2014","Fri","1923","LB","CN1C","302A 375A ","","R","D","B ","F ","R","G","R","050","0","0","0","","","1680061","5404411",
"Marlborough District","DILLONS POINT ROAD",""," ","I","1S/18/9.998","201437456","31/05/2014","Sat","1550","KA","VS1C","302B 363B 902 ","","R","D","B ","F ","R","G","R","050","0","0","0","","","1680061","5404391",
"Marlborough District","1S/18/9.998",""," ","I","DILLONS POINT ROAD","201431758","04/02/2014","Tue","1530","KA","CW2C","302B ","","M","D"," N","F ","R","G"," ","050","0","0","0","","","1680061","5404391",
"Marlborough District","1S/28/0.292",""," ","I","HORTON ST","201410752","03/04/2014","Thu","1137","AO","4S14","130A 501A ","","R","D","B ","F ","R","G","C","050","0","0","1","","","1680063","5404099",
"Marlborough District","ALFRED ST",""," ","I","1S/28/0.308","201434906","26/02/2014","Wed","1810","AO","CE1C","129A ","","R","D","BF","F ","R","G","R","050","0","0","0","","","1680053","5404090",
"Marlborough District","1S/28/4.873",""," ","I","MALTHOUSE ROAD","201431103","19/02/2014","Wed","1208","MC","VW14","372B ","","R","D","B ","F ","T","N","C","100","0","0","0","","","1683673","5402156",
"Marlborough District","1S/28/11.004","90","N"," ","SEVENTEEN VALLEY BR","201436463","14/05/2014","Wed","1727","DB","CS1","111A 131A ","F","M","W","TN","F "," ","N","C","100","0","0","0","","","1686150","5398209",
"Marlborough District","1S/28/11.004","1900","S"," ","SMITHS OBR","201436930","19/05/2014","Mon","1845","EC","CN1C","912 ","W","R","D","DN","F "," "," ","C","100","0","0","0","","","1686150","5398209",
"Marlborough District","1S/28/12.121",""," ","A","PUKA PUKA BR","201410344","23/01/2014","Thu","0710","BF","MN14","131A 903 ","","E","D","BN","FS"," ","N","C","100","0","1","1","","","1686333","5397129",
"Marlborough District","1S/43/10.728","30","W"," ","BLIND RIVER LOOP ROAD","201410882","12/01/2014","Sun","1328","DB","4N1","131A 407A 903 ","C","E","D","B ","FS"," "," ","C","100","0","0","2","","","1689751","5384802",
"Marlborough District","1S/43/10.758",""," ","I","BLIND RIVER LOOP ROAD","201431785","06/02/2014","Thu","0034","DB","TN1","111A 131A 402A ","B","M","D","DO","F ","T","G","C","100","0","0","0","","","1689774","5384784",
"Marlborough District","1S/57/8.328","1270","N"," ","TAIMATE ROAD","201410823","26/01/2014","Sun","1340","DA","CN1","131A 198A 402A 801 903 ","C","E","W","O ","LS"," "," ","C","100","0","1","1","","","1694862","5375826",
"Marlborough District","1S/57/9.718","120","S"," ","TAIMATE ROAD","201411532","09/03/2014","Sun","1633","BC","CN1C","129A 410A ","E","E","W","BN","L "," ","N","C","100","0","3","0","","","1695452","5374590",
"Marlborough District","1S/73/1.033",""," ","I","SEDDON ST","201435145","07/04/2014","Mon","0730","GD","CN14","181A 331A ","","R","D","O ","M ","T","N","C","080","0","0","0","","","1693909","5368518",
"Marlborough District","1S/73/2.361","500","S"," ","WESTS ROAD","201431423","09/03/2014","Sun","1225","DB","CS1","195A ","","E","D","ON","F "," ","N","C","100","0","0","0","","","1693278","5367359",
"Marlborough District","1S/73/3.461","1600","S"," ","WESTS ROAD","201411598","17/03/2014","Mon","1730","CB","CN1","129A 134A 410A ","F","R","D","BN","F "," ","N","C","100","0","0","2","","","1693078","5366309",
"Marlborough District","1S/73/7.408","2000","N"," ","URE ROAD","201435467","06/04/2014","Sun","1427","CB","CN1","116A 139A 330A 817 ","","R","D","BN","F "," ","N","N","050","0","0","0","","","1692741","5362575",
"Marlborough District","1S/73/9.108","300","N"," ","URE ROAD","201410332","29/01/2014","Wed","1420","QF","4S1","112A 406A ","EF","R","D","BF","F "," ","N","C","090","0","0","1","","","1692468","5360916",
"Marlborough District","6/0/0.306",""," ","I","HUTCHESON ST","201436994","20/05/2014","Tue","1635","HA","CE1C","302A ","","E","D","O ","F ","R","G","R","050","0","0","0","","","1679756","5404388",
"Marlborough District","6/0/0.784","25","E"," ","CURRY ST","201413782","11/06/2014","Wed","2155","FD","VE1C","181A ","","R","W","DO","L "," ","N","C","050","0","0","1","","","1679278","5404363",
"Marlborough District","6/0/1.657",""," ","I","BOYCE ST","201430102","05/01/2014","Sun","1335","LB","CW1V","303B 404B ","","R","D","B ","F ","T","G","R","050","0","0","0","","","1678407","5404319",
"Marlborough District","6/0/2.233",""," ","I","BATTYS ROAD","201431422","07/03/2014","Fri","1440","HA","CN2C","302A 375A ","","R","D","OF","F ","X","G","C","050","0","0","0","","","1677832","5404288",
"Marlborough District","6/0/4.524","20","W"," ","BELLS ROAD","201433285","19/03/2014","Wed","1515","FE","4W14","181A 817 ","","R","D","BN","F "," ","T","N","050","0","0","0","","","1675544","5404173",
"Marlborough District","6/0/4.554","50","W"," ","BELLS ROAD","201412477","21/03/2014","Fri","1540","FE","TW1CC","331A 350A 817 ","","R","D","B ","F "," ","T","L","100","0","0","1","","","1675514","5404171",
"Marlborough District","6/0/7.578",""," ","I","TANCRED CRESCENT","201433590","14/03/2014","Fri","0750","LB","TW1C","303B 363B 902 ","","R","D","BF","F ","T","G","R","080","0","0","0","","","1672494","5404021",
"Marlborough District","6/10/1.604","140","E"," ","INKERMAN ST","201413335","17/05/2014","Sat","1800","JA","CE1C","101B 308B 923 ","","R","D","DO","F ","D"," ","C","050","0","0","2","","","1668898","5404493",
"Marlborough District","6/10/2.527",""," ","A","GIBSON CREEK BR","201432135","14/03/2014","Fri","0935","CB","CN1","129A 410A ","CP","R","D","B ","F "," ","N","C","070","0","0","0","","","1668326","5404885",
"Marlborough District","6/16/0.328",""," ","A","WAIRAU BRIDGE","201410507","21/01/2014","Tue","1800","BA","CS1C","104A 129A ","","R","D","ON","F "," ","N","C","100","0","0","2","","","1667787","5407878",
"Marlborough District","6/16/11.398","700","N"," ","KENNINGTONS ROAD","201436931","24/05/2014","Sat","1600","CB","CN1C","112A 197A 801 ","T","R","W","O ","L "," "," ","C","100","0","0","0","","","1664625","5416703",
"Marlborough District","6/34/4.474","1000","S"," ","MAHAKIPAWA ROAD","201413274","19/06/2014","Thu","1411","CB","VS1","610A 680A ","","R","D","B ","F "," ","N","C","100","0","0","1","","","1664484","5428083",
"Marlborough District","6/50/13.823",""," ","I","BULFORD ROAD","201412659","15/04/2014","Tue","0950","DA","CN2","131A 386A ","E","R","W","ON","H ","T","G","C","100","0","0","1","","","1648179","5432233",
"Marlborough District","62/0/0",""," ","I","SH 1S","201433109","23/03/2014","Sun","1750","FB","CE14","181A ","","R","D","B ","F ","T","S","R","080","0","0","0","","","1680353","5409656",
"Marlborough District","62/0/0.856","250","E"," ","MURRAYS ROAD","201411712","11/03/2014","Tue","0025","DA","CE1","103A 111A 131A ","F","M","D","DN","F "," "," ","C","100","0","3","0","","","1679625","5410002",
"Marlborough District","62/0/1.106",""," ","I","MURRAYS ROAD","201436161","10/05/2014","Sat","1400","GD","VE14","331A ","","R","D","B ","F ","T","G","C","100","0","0","0","","","1679387","5409955",
"Marlborough District","63/0/12.217","3000","W"," ","WAIHOPAI BR","201431759","31/01/2014","Fri","1959","CB","CW1","130A 195A ","F","R","D","BN","F "," ","N","C","100","0","0","0","","","1658279","5402419",
"Marlborough District","63/17/3.995","480","W"," ","SCHOLLUMS ROAD","201431766","07/02/2014","Fri","1620","FA","CW1O","112A 331A 402A ","","R","W","ON","L "," ","N","C","100","0","0","0","","","1650141","5400755",
"Marlborough District","63/59/9.568","200","S"," ","WAIRAU (WASH) BR","201431786","06/02/2014","Thu","0827","BE","CN14","197A 205A 404A 197B ","","M","D","O ","F "," "," ","C","100","0","0","0","","","1607847","5381737",
"Masterton District","BLUFF RANGITUMAU ROAD","2000","E"," ","STUART ROAD","201433461","08/03/2014","Sat","1014","DA","CE1","129A 134A ","P","E","D","BF","F "," ","N","C","100","0","0","0","","","1826655","5472657",
"Masterton District","CHURCH ST","10","S"," ","DIXON ST","201437354","04/06/2014","Wed","1525","FD","CN1C","331A 352A ","","R"," "," F","F ","R","G","R","050","0","0","0","","","1824116","5463304",
"Masterton District","COCKBURN ST",""," ","I","COLOMBO ROAD","201431079","02/03/2014","Sun","0548","DA","CS1","101A 131A ","","M","D","DO","F ","T","N","C","050","0","0","0","","","1823376","5461710",
"Masterton District","COLOMBO ROAD",""," ","I","HERBERT ST","201410616","17/02/2014","Mon","1450","NE","CW1E","376A 711B ","","R","D","B ","F ","X","G","C","050","0","0","1","","","1823708","5461973",
"Masterton District","COLOMBO ROAD","60","E"," ","JOHNSTONE ST","201413073","28/05/2014","Wed","1603","AA","SE1C","105A 372A ","","R","D","BF","F "," ","N","C","050","0","0","1","","47","1824382","5462499",
"Masterton District","COLOMBO ROAD","30","W"," ","JONES PLACE","201434892","21/03/2014","Fri","1855","MO","CE1","110A 357A 371A ","FH","R"," ","DF","F "," ","N","N","050","0","0","0","","","1823588","5461879",
"Masterton District","DIXON ST",""," ","I","RUSSELL ST","201412777","20/03/2014","Thu","1700","LB","SN1C","303B 377B ","","R","D","BF","F ","T","G","C","050","0","0","1","","55","1823333","5462705",
"Masterton District","HERBERT ST","150","S"," ","DIXON ST","201432023","18/02/2014","Tue","1520","MC","CS1C","372B ","","R","D","O ","F "," "," ","C","050","0","0","0","","","1823305","5462494",
"Masterton District","KAKA ST","230","S"," ","WORKSOP ROAD","201431775","05/02/2014","Wed","2030","MO","4S1C","371A ","M","R"," ","DO","  "," "," ","C","050","0","0","0","","","1823902","5462545",
"Masterton District","KIPPENBERGER ST","180","S"," ","KITCHENER ST","201437233","18/05/2014","Sun","1730","EA","CS1C","129A ","M","R"," "," F","  "," ","N","N","050","0","0","0","","","1825856","5464363",
"Masterton District","LINCOLN ROAD",""," ","I","QUEEN ST","201434032","17/04/2014","Thu","1045","HA","CE2C","302A 386A ","","R","W","O ","H ","X","G","C","050","0","0","0","","","1824036","5463409",
"Masterton District","LINCOLN ROAD",""," ","I","TRUSTEE ST","201431604","09/01/2014","Thu","1107","DA","CE2","111A 131A ","K","M","W","O ","L ","T","G","N","050","0","0","0","","","1823783","5463733",
"Masterton District","LINCOLN ROAD",""," ","I","VILLA ST","201435266","17/04/2014","Thu","1640","FD","CS1C","181A ","","R","W","TF","F ","X","S","C","050","0","0","0","","","1823712","5464095",
"Masterton District","MASTERS CRESCENT","50","N"," ","CORNWALL ST","201437364","13/06/2014","Fri","1920","MO","CN1","133A 427A 929 ","F","R"," "," F","  ","D"," ","N","050","0","0","0","","","1821937","5463398",
"Masterton District","MASTERTON-CASTLEPOINT ROA","15","N"," ","LANGDALE ROAD","201437152","08/05/2014","Thu","0630","BA","TS1T","125A ","","R","D","DN","F "," ","N","C","100","0","0","0","","","1856763","5466950",
"Masterton District","MASTERTON-CASTLEPOINT ROA","120","S"," ","MASTERTON-STRONVAR ROAD","201400100","05/05/2014","Mon","1840","DA","CW1","101A 111A 131A 402A ","F","E","D","DN","F "," "," ","C","100","1","1","0","","","1829099","5461897",
"Masterton District","MASTERTON-CASTLEPOINT ROA","1200","E"," ","TE PARAE ROAD","201413186","10/04/2014","Thu","1648","DB","CE14","111A 129A 131A 130B 197B 801 ","E","M","W","O ","L "," "," ","C","100","0","0","3","","","1837326","5461948",
"Masterton District","MEMORIAL DRIVE","20","S"," ","DIXON ST","201434822","29/03/2014","Sat","2230","CB","CN1","103A 129A ","S","R","D","DN","F "," ","N","N","050","0","0","0","","","1824524","5463608",
"Masterton District","NGAUMU ROAD","1630","S"," ","MOTUKAI ROAD","201413255","21/02/2014","Fri","0730","DA","CN1","111A 131A ","FV","M","D","B ","F "," ","N","C","100","0","0","1","","","1838117","5448291",
"Masterton District","NGAUMUTAWA ROAD",""," ","I","RENALL ST","201411810","25/03/2014","Tue","0805","HA","4N1P","302A 375A ","","R","D","BF","F ","R","G","P","050","0","0","1","","","1821991","5463837",
"Masterton District","NGAUMUTAWA ROAD",""," ","I","UPPER PLAIN ROAD","201432427","12/02/2014","Wed","1555","KB","CS14","302A ","","E","D","B ","F ","R","G","R","050","0","0","0","","","1821991","5463837",
"Masterton District","NORTH ROAD",""," ","I","WEST ROAD","201430220","23/01/2014","Thu","1835","HA","CW1C","302B ","","R","D","B ","F ","X","G","N","050","0","0","0","","","1826176","5484149",
"Masterton District","OPAKI-KAIPARORO ROAD","200","N"," ","KOPUARANGA RIV BR","201430282","25/01/2014","Sat","1930","DB","CN1","111A 131A 517A ","F","M","D","B ","F "," "," ","C","100","0","0","0","","","1826089","5479061",
"Masterton District","PAIERAU ROAD","1100","S"," ","LOOP LINE","201410235","25/01/2014","Sat","1650","CB","CN1","104A 357A 512A ","FP","R","D","B ","F "," ","N","L","100","0","1","0","","","1822433","5468103",
"Masterton District","POWNALL ST","70","N"," ","ESSEX ST","201434062","04/04/2014","Fri","2304","CB","CS1","103A 112A ","P","R","D","DO","F "," ","N","C","050","0","0","0","","","1822902","5463680",
"Masterton District","POWNALL ST",""," ","I","RENALL ST","201435009","09/04/2014","Wed","0836","HA","CW24","302A 375A ","","M","D","O ","L ","R","G","R","050","0","0","0","","","1822826","5463504",
"Masterton District","QUEEN ST",""," ","I","CHURCH ST","201438184","22/05/2014","Thu","1610","HA","CN1C","302A 375A ","","R","D","BF","F ","X","G","C","050","0","0","0","","","1824036","5463409",
"Masterton District","QUEEN ST",""," ","I","CRAYNE ST","201431264","05/02/2014","Wed","0945","HA","CN1C","302B 375B ","","R","D","OF","F ","X","G","C","050","0","0","0","","","1822935","5462552",
"Masterton District","QUEEN ST","100","N"," ","HARLEQUIN ST","201413074","29/05/2014","Thu","1440","AC","SN1P","375A ","","R","D","BF","F "," ","N","C","050","0","0","2","","16","1823484","5462976",
"Masterton District","RENALL ST",""," ","I","POWNALL ST","201410844","11/02/2014","Tue","1700","NA","CS1EP","306A 370A 717B 181C 420C ","","E","D","B ","F ","R","G","X","050","0","0","2","","","1822826","5463504",
"Masterton District","RENALL ST",""," ","I","POWNALL ST","201430570","22/01/2014","Wed","1040","HA","CE1C","302A ","","E","D","B ","F ","R","G","R","050","0","0","0","","","1822826","5463504",
"Masterton District","SOUTH ROAD","50","N"," ","VIVIAN ST","201413350","30/04/2014","Wed","1305","EA","CN14","129A 130A 412A ","M","R","D","B ","F "," "," ","C","050","0","0","1","","","1822215","5461827",
"Masterton District","TE ORE ORE ROAD","30","E"," ","GORDON ST","201412773","26/04/2014","Sat","1600","GD","4E144","331A 358A 926 ","","R","D","BF","F ","D","N","C","050","0","0","4","","","1825735","5463510",
"Masterton District","TE ORE ORE ROAD","50","E"," ","SH 2","201435371","08/05/2014","Thu","1650","MA","4W1C","373B ","","R","D","O ","F "," "," ","C","050","0","0","0","","","1824743","5463901",
"Masterton District","TE ORE ORE ROAD","60","E"," ","TOTARA ST","201430860","27/02/2014","Thu","1500","GD","CE1C","333A 926 ","","R","D","BN","F ","D","N","C","050","0","0","0","","","1825062","5463776",
